J459694	6415136272	1728652	214	0	0	S	1728052	0	21	Accept	1
J459695	6415135806	1728655	16	0	0	S	1728055	3	21	Small	1
J459696	6415136410	1728656	17	0	0	S	1728056	4	21	Small	1
J459697	6415136448	1728658	65	0	0	S	1728058	6	21	Small	1
J459698	6415132131	1728662	391	0	0	S	1728062	10	21	Accept	1
J459699	6415130916	1728662	376	0	0	S	1728062	10	21	Accept	1
J459700	6415136492	1728662	17	0	0	S	1728062	10	21	Small	1
J459701	6415136738	1728669	43	0	0	S	1728069	17	21	Small	1
J459702	6415136511	1728670	74	0	0	S	1728070	18	21	Small	1
J459703	6415136408	1728671	55	0	0	S	1728071	19	21	Small	1
J459704	6415136796	1728677	37	0	0	S	1728077	25	21	Small	1
J459705	6415137077	1728677	73	0	0	S	1728077	25	21	Small	1
J459706	6415136975	1728678	35	0	0	S	1728078	26	21	Small	1
J459707	6415136973	1728679	138	0	0	S	1728079	27	21	Accept	1
J459708	6415136977	1728680	354	0	0	S	1728080	28	21	Accept	1
J459709	6415137059	1728681	48	0	0	S	1728081	29	21	Small	1
J459710	6415136979	1728686	70	0	0	S	1728086	34	21	Small	1
J459711	6415130619	1728698	52	0	0	S	1728098	46	21	Small	1
J459712	6415138725	1728703	800	0	0	S	1728103	51	21	Accept	1
J459713	6415138586	1728709	745	86	99	M	1728109	57	21	Accept	14
J459714	6415138522	1728714	766	0	0	S	1728114	62	21	Accept	1
J459715	6415138426	1728719	79	0	0	S	1728119	67	21	Small	1
J459716	6415140977	1728766	115	0	0	S	1728166	114	21	Accept	1
J459717	6415141186	1728769	104	0	0	S	1728169	117	21	Accept	1
J459718	6415141569	1728773	109	0	0	S	1728173	121	21	Accept	1
J459719	6415141482	1728775	20	0	0	S	1728175	123	21	Small	1
J459720	6415141880	1728777	123	0	0	S	1728177	125	21	Accept	1
J459721	6415142532	1728794	106	0	0	S	1728194	142	21	Accept	1
J459722	6415142963	1728811	53	0	0	S	1728211	159	21	Small	1
J459723	6415143060	1728813	57	0	0	S	1728213	161	21	Small	1
J459724	6415143000	1728814	47	0	0	S	1728214	162	21	Small	1
J459725	6415143058	1728815	70	0	0	S	1728215	163	21	Small	1
J459726	6415143160	1728815	70	0	0	S	1728215	163	21	Small	1
J459727	6415143094	1728816	53	0	0	S	1728216	164	21	Small	1
J459728	6415143246	1728821	17	0	0	S	1728221	169	21	Small	1
J459729	6415143325	1728823	46	0	0	S	1728223	171	21	Small	1
J459730	6415143348	1728823	46	0	0	S	1728223	171	21	Small	1
J459731	6415143419	1728828	72	0	0	S	1728228	176	21	Small	1
J459732	6415143350	1728830	14	0	0	S	1728230	178	21	Small	1
J459733	6415143475	1728834	45	0	0	S	1728234	182	21	Small	1
J459734	6415143507	1728834	45	0	0	S	1728234	182	21	Small	1
J459735	6415143751	1728840	37	0	0	S	1728240	188	21	Small	1
J459736	6415143661	1728841	59	0	0	S	1728241	189	21	Small	1
J459737	6415143823	1728841	59	0	0	S	1728241	189	21	Small	1
J459738	6415143790	1728846	37	0	0	S	1728246	194	21	Small	1
J459739	6415144054	1728847	58	22	43	M	1728247	195	21	Small	22
J459740	6415143984	1728848	559	0	0	S	1728248	196	21	Accept	1
J459741	6415143970	1728851	59	1	10	M	1728251	199	21	Small	10
J459742	6415143939	1728854	59	0	0	S	1728254	202	21	Small	1
J459743	6415143986	1728855	90	0	0	S	1728255	203	21	Small	1
J459744	6415143982	1728856	52	0	0	S	1728256	204	21	Small	1
J459745	6415144252	1728857	77	0	0	S	1728257	205	21	Small	1
J459746	6415144326	1728867	372	0	0	S	1728267	215	21	Accept	1
J459747	6415143968	1728867	73	0	0	S	1728267	215	21	Small	1
J459748	6415144303	1728868	651	0	0	S	1728268	216	21	Accept	1
J459749	6415144347	1728869	243	0	0	S	1728269	217	21	Accept	1
J459750	6415144291	1728871	29	0	0	S	1728271	219	21	Small	1
J459751	6415144052	1728900	47	0	0	S	1728300	248	21	Small	1
J459752	6415145262	1728902	598	0	0	S	1728302	250	21	Accept	1
J459753	6415145325	1728906	14	0	0	S	1728306	254	21	Small	1
J459754	6415145459	1728909	13	0	0	S	1728309	257	21	Small	1
J459755	6415145663	1728909	14	0	0	S	1728309	257	21	Small	1
J459756	6415145361	1728915	309	5	59	M	1728315	263	21	Accept	55
J459757	6415145692	1728918	14	0	0	S	1728318	266	21	Small	1
J459758	6415145690	1728921	42	0	0	S	1728321	269	21	Small	1
