J67839	6281983947	259810	18	0	0	S	259210	0	4	Small	1
J67840	6281845085	259811	27	0	0	S	259211	1	4	Small	1
J67841	6282003705	259819	82	0	0	S	259219	9	4	Small	1
J67842	6282003709	259820	43	0	0	S	259220	10	4	Small	1
J67843	6282004009	259824	395	0	0	S	259224	14	4	Accept	1
J67844	6281991796	259825	599	0	0	S	259225	15	4	Accept	1
J67845	6282003955	259826	215	0	0	S	259226	16	4	Accept	1
J67846	6282004110	259826	1813	0	0	S	259226	16	4	Accept	1
J67847	6282003953	259827	645	0	0	S	259227	17	4	Accept	1
J67848	6282005007	259838	73	4	4	M	259238	28	4	Small	5
J67849	6282005116	259842	17	0	0	S	259242	32	4	Small	1
J67850	6282005263	259849	199	0	0	S	259249	39	4	Accept	1
J67851	6282004219	259849	618	0	0	S	259249	39	4	Accept	1
J67852	6281875811	259852	21	0	0	S	259252	42	4	Small	1
J67853	6282005168	259857	213	0	0	S	259257	47	4	Accept	1
J67854	6282004058	259857	91	0	0	S	259257	47	4	Accept	1
J67855	6282003769	259858	27	0	0	S	259258	48	4	Small	1
J67856	6282003707	259859	27	0	0	S	259259	49	4	Small	1
J67857	6282005925	259861	108	0	0	S	259261	51	4	Accept	1
J67858	6282004108	259861	37	0	0	S	259261	51	4	Small	1
J67859	6282003901	259863	1092	0	0	S	259263	53	4	Accept	1
J67860	6282006354	259865	183	0	19	M	259265	55	4	Accept	20
J67861	6282006567	259867	184	3	19	M	259267	57	4	Accept	17
J67862	6282006620	259877	106	0	0	S	259277	67	4	Accept	1
J67863	6282006592	259877	223	0	0	S	259277	67	4	Accept	1
J67864	6282006736	259878	127	0	0	S	259278	68	4	Accept	1
J67865	6282006588	259878	138	0	0	S	259278	68	4	Accept	1
J67866	6282006797	259885	197	0	0	S	259285	75	4	Accept	1
J67867	6282007535	259887	81	4	5	M	259287	77	4	Small	2
J67868	6282006590	259894	96	0	0	S	259294	84	4	Accept	1
J67869	6282007671	259896	70	1	3	M	259296	86	4	Small	3
J67870	6281983949	259902	360	0	0	S	259302	92	4	Accept	1
J67871	6282007481	259903	17	0	0	S	259303	93	4	Small	1
J67872	6282007927	259905	87	0	0	S	259305	95	4	Small	1
J67873	6282007372	259905	108	55	107	M	259305	95	4	Accept	53
J67874	6282007757	259906	136	14	99	M	259306	96	4	Accept	86
