J132895	6301482428	519018	19	0	0	S	518418	0	7	Small	1
J132896	6301482482	519019	199	0	0	S	518419	1	7	Accept	1
J132897	6301482451	519019	357	0	0	S	518419	1	7	Accept	1
J132898	6301482403	519024	30	0	0	S	518424	6	7	Small	1
J132899	6301482426	519028	30	0	0	S	518428	10	7	Small	1
J132900	6301482810	519029	16	0	0	S	518429	11	7	Small	1
J132901	6301482608	519037	351	0	0	S	518437	19	7	Accept	1
J132902	6301482541	519044	22	0	0	S	518444	26	7	Small	1
J132903	6301482569	519046	693	0	0	S	518446	28	7	Accept	1
J132904	6301477310	519046	289	0	0	S	518446	28	7	Accept	1
J132905	6301482399	519048	16	0	0	S	518448	30	7	Small	1
J132906	6301483467	519059	101	0	0	S	518459	41	7	Accept	1
J132907	6301483496	519062	130	0	0	S	518462	44	7	Accept	1
J132908	6301483498	519064	33	0	0	S	518464	46	7	Small	1
J132909	6301482405	519075	27	0	0	S	518475	57	7	Small	1
J132910	6301484149	519075	95	0	0	S	518475	57	7	Accept	1
J132911	6301484104	519076	104	0	0	S	518476	58	7	Accept	1
J132912	6301484120	519078	441	0	0	S	518478	60	7	Accept	1
J132913	6301484182	519080	124	0	0	S	518480	62	7	Accept	1
J132914	6301484218	519090	230	0	0	S	518490	72	7	Accept	1
J132915	6301484405	519090	91	5	13	M	518490	72	7	Accept	9
J132916	6301484317	519090	230	0	10	M	518490	72	7	Accept	11
J132917	6301484485	519096	258	0	0	S	518496	78	7	Accept	1
J132918	6301484507	519098	241	0	0	S	518498	80	7	Accept	1
J132919	6301484509	519098	265	0	0	S	518498	80	7	Accept	1
J132920	6301484106	519100	36	0	0	S	518500	82	7	Small	1
J132921	6301484934	519107	294	0	0	S	518507	89	7	Accept	1
J132922	6301485347	519109	14	0	0	S	518509	91	7	Small	1
J132923	6301484967	519114	316	0	0	S	518514	96	7	Accept	1
J132924	6301483520	519125	19	0	0	S	518525	107	7	Small	1
J132925	6301306636	519136	560	0	0	S	518536	118	7	Accept	1
J132926	6301486538	519161	17	0	0	S	518561	143	7	Small	1
J132927	6301486931	519180	195	130	1049	M	518580	162	7	Accept	920
J132928	6301486875	519182	78	27	54	M	518582	164	7	Small	28
J132929	6301486798	519185	72	0	0	S	518585	167	7	Small	1
J132930	6301306781	519187	751	0	0	S	518587	169	7	Accept	1
J132931	6301488061	519189	86	0	0	S	518589	171	7	Small	1
J132932	6301486796	519191	490	0	0	S	518591	173	7	Accept	1
J132933	6301488059	519194	508	0	0	S	518594	176	7	Accept	1
J132934	6301488294	519199	73	6	54	M	518599	181	7	Small	49
J132935	6301488434	519205	95	0	0	S	518605	187	7	Accept	1
J132936	6301483522	519214	303	0	0	S	518614	196	7	Accept	1
J132937	6301493579	519230	235	108	1049	M	518630	212	7	Accept	942
J132938	6301493522	519236	682	0	0	S	518636	218	7	Accept	1
J132939	6301494696	519236	709	0	0	S	518636	218	7	Accept	1
J132940	6301499028	519251	220	0	0	S	518651	233	7	Accept	1
J132941	6301498682	519253	241	1	10	M	518653	235	7	Accept	10
J132942	6301498939	519254	177	0	0	S	518654	236	7	Accept	1
J132943	6301498848	519255	274	0	0	S	518655	237	7	Accept	1
J132944	6301498913	519256	149	0	0	S	518656	238	7	Accept	1
J132945	6301499047	519256	552	0	0	S	518656	238	7	Accept	1
J132946	6301498547	519257	246	0	0	S	518657	239	7	Accept	1
J132947	6301499148	519260	17	0	0	S	518660	242	7	Small	1
J132948	6301498782	519266	147	7	13	M	518666	248	7	Accept	7
J132949	6301499193	519271	392	0	0	S	518671	253	7	Accept	1
J132950	6301499167	519272	1043	0	0	S	518672	254	7	Accept	1
J132951	6301499146	519272	28	0	0	S	518672	254	7	Small	1
J132952	6301499799	519287	68	0	0	S	518687	269	7	Small	1
J132953	6301499688	519287	48	0	0	S	518687	269	7	Small	1
J132954	6301499222	519292	200	0	0	S	518692	274	7	Accept	1
J132955	6301499750	519300	35	0	1	M	518700	282	7	Small	2
J132956	6301500625	519315	13	0	0	S	518715	297	7	Small	1
J132957	6301500627	519317	14	0	0	S	518717	299	7	Small	1
J132958	6301500271	519317	110	0	0	S	518717	299	7	Accept	1
J132959	6301500306	519317	35	0	0	S	518717	299	7	Small	1
J132960	6301500732	519318	434	20	59	M	518718	300	7	Accept	40
J132961	6301500484	519319	331	0	17	M	518719	301	7	Accept	18
J132962	6301500380	519319	68	2	8	M	518719	301	7	Small	7
J132963	6301500414	519319	331	1	1	M	518719	301	7	Accept	2
J132964	6301500417	519321	89	0	0	S	518721	303	7	Small	1
J132965	6301500699	519324	27	0	0	S	518724	306	7	Small	1
J132966	6301500308	519324	61	1	1	M	518724	306	7	Small	2
J132967	6301500594	519325	969	0	0	S	518725	307	7	Accept	1
J132968	6301500224	519326	62	0	0	S	518726	308	7	Small	1
J132969	6301500336	519328	318	0	0	S	518728	310	7	Accept	1
J132970	6301500303	519329	114	0	0	S	518729	311	7	Accept	1
J132971	6301500670	519343	16	0	0	S	518743	325	7	Small	1
J132972	6301477337	519344	126	0	0	S	518744	326	7	Accept	1
J132973	6301482687	519357	1143	0	0	S	518757	339	7	Accept	1
J132974	6301500672	519371	21	0	0	S	518771	353	7	Small	1
J132975	6301500311	519372	13	0	0	S	518772	354	7	Small	1
J132976	6301502850	519373	14	0	0	S	518773	355	7	Small	1
J132977	6301502684	519374	71	7	8	M	518774	356	7	Small	2
J132978	6301502492	519379	73	0	0	S	518779	361	7	Small	1
J132979	6301502602	519379	73	0	1	M	518779	361	7	Small	2
J132980	6301502764	519380	91	0	0	S	518780	362	7	Accept	1
J132981	6301502605	519380	244	0	0	S	518780	362	7	Accept	1
J132982	6301502633	519381	270	0	0	S	518781	363	7	Accept	1
J132983	6301482639	519408	2355	0	0	S	518808	390	7	Accept	1
J132984	6301503686	519417	190	46	49	M	518817	399	7	Accept	4
J132985	6301503821	519422	211	0	0	S	518822	404	7	Accept	1
J132986	6301503616	519424	183	0	0	S	518824	406	7	Accept	1
J132987	6301504427	519430	13	0	0	S	518830	412	7	Small	1
J132988	6301504524	519435	78	0	0	S	518835	417	7	Small	1
J132989	6301504504	519437	55	0	0	S	518837	419	7	Small	1
J132990	6301504869	519445	81	4	54	M	518845	427	7	Small	51
J132991	6301504925	519450	1767	0	0	S	518850	432	7	Accept	1
J132992	6301504949	519450	349	0	0	S	518850	432	7	Accept	1
J132993	6301504846	519453	2601	0	0	S	518853	435	7	Accept	1
J132994	6301504993	519454	89	0	0	S	518854	436	7	Small	1
J132995	6301504802	519454	67	0	0	S	518854	436	7	Small	1
J132996	6301500334	519455	309	0	0	S	518855	437	7	Accept	1
J132997	6301506005	519475	892	16	31	M	518875	457	7	Accept	16
J132998	6301505891	519476	1024	9	15	M	518876	458	7	Accept	7
J132999	6301505821	519485	1102	0	0	S	518885	467	7	Accept	1
J133000	6301506097	519485	1122	0	0	S	518885	467	7	Accept	1
J133001	6301506716	519488	14	0	0	S	518888	470	7	Small	1
J133002	6301506365	519494	288	18	39	M	518894	476	7	Accept	22
J133003	6301506836	519494	1682	15	44	M	518894	476	7	Accept	30
J133004	6301506243	519495	289	0	0	S	518895	477	7	Accept	1
J133005	6301506332	519496	227	10	10	M	518896	478	7	Accept	11
J133006	6301506651	519496	140	4	13	M	518896	478	7	Accept	10
J133007	6301506241	519498	247	0	0	S	518898	480	7	Accept	1
J133008	6301506741	519498	269	0	0	S	518898	480	7	Accept	1
J133009	6301477355	519500	22	0	0	S	518900	482	7	Small	1
J133010	6301506691	519502	1702	0	0	S	518902	484	7	Accept	1
J133011	6301507784	519502	368	0	0	S	518902	484	7	Accept	1
J133012	6301507134	519503	14	0	0	S	518903	485	7	Small	1
J133013	6301506992	519512	41	0	0	S	518912	494	7	Small	1
J133014	6301507031	519512	61	0	0	S	518912	494	7	Small	1
J133015	6301506954	519515	318	0	0	S	518915	497	7	Accept	1
J133016	6301508082	519515	254	0	0	S	518915	497	7	Accept	1
J133017	6301507906	519516	229	0	0	S	518916	498	7	Accept	1
J133018	6301508586	519525	237	0	10	M	518925	507	7	Accept	11
J133019	6301507972	519527	197	47	49	M	518927	509	7	Accept	3
J133020	6301508737	519528	103	3	38	M	518928	510	7	Accept	36
J133021	6301508135	519530	54	0	0	S	518930	512	7	Small	1
J133022	6301508517	519530	210	0	0	S	518930	512	7	Accept	1
J133023	6301483524	519531	135	0	0	S	518931	513	7	Accept	1
J133024	6301508171	519535	75	0	0	S	518935	517	7	Small	1
J133025	6301508453	519537	2494	0	0	S	518937	519	7	Accept	1
J133026	6301509212	519537	224	0	0	S	518937	519	7	Accept	1
J133027	6301508706	519547	2481	15	29	M	518947	529	7	Accept	15
J133028	6301508598	519551	2480	1	1	M	518951	533	7	Accept	2
J133029	6301509665	519555	315	0	0	S	518955	537	7	Accept	1
J133030	6301509476	519566	46	0	0	S	518966	548	7	Small	1
J133031	6301509545	519566	46	0	1	M	518966	548	7	Small	2
J133032	6301509633	519568	67	0	0	S	518968	550	7	Small	1
J133033	6301510024	519572	79	0	1	M	518972	554	7	Small	2
J133034	6301510158	519572	101	0	0	S	518972	554	7	Accept	1
J133035	6301509956	519572	79	0	0	S	518972	554	7	Small	1
J133036	6301510552	519574	115	2	10	M	518974	556	7	Accept	9
J133037	6301509878	519574	806	0	0	S	518974	556	7	Accept	1
J133038	6301510420	519576	270	0	0	S	518976	558	7	Accept	1
J133039	6301510489	519579	265	1	1	M	518979	561	7	Accept	2
J133040	6301510082	519579	70	4	8	M	518979	561	7	Small	5
J133041	6301510339	519581	240	3	8	M	518981	563	7	Accept	6
J133042	6301510412	519581	240	0	6	M	518981	563	7	Accept	7
J133043	6301510579	519583	17	0	0	S	518983	565	7	Small	1
J133044	6301510689	519586	278	0	0	S	518986	568	7	Accept	1
J133045	6301509478	519586	1814	0	0	S	518986	568	7	Accept	1
J133046	6301510207	519588	232	0	0	S	518988	570	7	Accept	1
J133047	6301510516	519588	250	0	0	S	518988	570	7	Accept	1
J133048	6301511100	519594	55	0	0	S	518994	576	7	Small	1
J133049	6301511147	519595	43	16	49	M	518995	577	7	Small	34
J133050	6301511124	519606	35	0	0	S	519006	588	7	Small	1
J133051	6301511954	519612	36	0	0	S	519012	594	7	Small	1
J133052	6301512044	519614	14	0	0	S	519014	596	7	Small	1
J133053	6301511891	519616	263	0	0	S	519016	598	7	Accept	1
J133054	6301511917	519617	283	0	0	S	519017	599	7	Accept	1
J133055	6301512046	519618	193	0	0	S	519018	600	7	Accept	1
J133056	6301512136	519625	3351	26	30	M	519025	607	7	Accept	5
J133057	6301511952	519631	27	0	0	S	519031	613	7	Small	1
J133058	6301512042	519631	27	0	0	S	519031	613	7	Small	1
J133059	6301512048	519640	15	0	0	S	519040	622	7	Small	1
J133060	6301513358	519653	46	0	0	S	519053	635	7	Small	1
J133061	6301306504	519654	976	0	0	S	519054	636	7	Accept	1
J133062	6301512075	519669	21	0	0	S	519069	651	7	Small	1
J133063	6301513374	519669	45	0	0	S	519069	651	7	Small	1
J133064	6301483526	519681	20	0	0	S	519081	663	7	Small	1
J133065	6301513842	519681	71	0	0	S	519081	663	7	Small	1
J133066	6301514117	519681	35826	0	0	S	519081	663	7	Accept	1
J133067	6301513961	519691	57	50	54	M	519091	673	7	Small	5
J133068	6301514482	519711	146	7	1049	M	519111	693	7	Accept	1043
J133069	6301306672	519719	574	0	0	S	519119	701	7	Accept	1
J133070	6301515866	519720	916	0	0	S	519120	702	7	Accept	1
J133071	6301514407	519731	884	0	0	S	519131	713	7	Accept	1
J133072	6301520020	519733	15	0	0	S	519133	715	7	Small	1
J133073	6301520162	519736	164	0	0	S	519136	718	7	Accept	1
J133074	6301520164	519738	15	0	0	S	519138	720	7	Small	1
J133075	6301520319	519738	3217	0	0	S	519138	720	7	Accept	1
