J548417	6446188570	2074273	85	0	0	S	2073673	0	25	Small	1
J548418	6446188638	2074279	351	0	0	S	2073679	6	25	Accept	1
J548419	6446188721	2074281	70	0	0	S	2073681	8	25	Small	1
J548420	6446186341	2074284	453	33	1049	M	2073684	11	25	Accept	1017
J548421	6446187513	2074285	785	0	0	S	2073685	12	25	Accept	1
J548422	6446188699	2074285	53	0	0	S	2073685	12	25	Small	1
J548423	6446193643	2074289	285	5	49	M	2073689	16	25	Accept	45
J548424	6446193033	2074296	278	0	0	S	2073696	23	25	Accept	1
J548425	6446194176	2074303	303	0	0	S	2073703	30	25	Accept	1
J548426	6446185746	2074303	740	0	0	S	2073703	30	25	Accept	1
J548427	6446181482	2074307	69	0	0	S	2073707	34	25	Small	1
J548428	6445825399	2074310	29	198	4993	M	2073710	37	25	Small	4796
J548429	6445830581	2074312	20	84	114	M	2073712	39	25	Small	31
J548430	6446188640	2074316	127	0	0	S	2073716	43	25	Accept	1
J548431	6446193068	2074319	664	116	379	M	2073719	46	25	Accept	264
J548432	6446189336	2074320	791	72	219	M	2073720	47	25	Accept	148
J548433	6445697405	2074321	47016	0	0	S	2073721	48	25	Accept	1
J548434	6446189272	2074324	785	0	0	S	2073724	51	25	Accept	1
J548435	6446151579	2074330	11631	0	0	S	2073730	57	25	Accept	1
J548436	6446152274	2074337	11420	0	1988	M	2073737	64	25	Accept	1989
J548437	6446154606	2074340	4749	0	0	S	2073740	67	25	Accept	1
J548438	6445506321	2074345	2315	0	0	S	2073745	72	25	Accept	1
J548439	6446193694	2074346	762	0	0	S	2073746	73	25	Accept	1
J548440	6445456870	2074359	8241	0	0	S	2073759	86	25	Accept	1
J548441	6446206096	2074410	18	0	0	S	2073810	137	25	Small	1
J548442	6446115154	2074412	108	0	0	S	2073812	139	25	Accept	1
J548443	6446222954	2074417	17	0	0	S	2073817	144	25	Small	1
J548444	6446152007	2074425	11510	5	10	M	2073825	152	25	Accept	6
J548445	6446211293	2074443	60535	0	0	S	2073843	170	25	Accept	1
J548446	6446228146	2074445	127	7	19	M	2073845	172	25	Accept	13
J548447	6446228455	2074447	53	0	0	S	2073847	174	25	Small	1
J548448	6446228051	2074447	19	0	0	S	2073847	174	25	Small	1
J548449	6446228731	2074455	118	0	0	S	2073855	182	25	Accept	1
J548450	6446227863	2074457	89	0	0	S	2073857	184	25	Small	1
J548451	6446228542	2074462	120	0	0	S	2073862	189	25	Accept	1
J548452	6446228540	2074465	158	0	0	S	2073865	192	25	Accept	1
J548453	6446230065	2074466	15	0	0	S	2073866	193	25	Small	1
J548454	6446231159	2074469	151	0	0	S	2073869	196	25	Accept	1
J548455	6446229880	2074469	176	0	0	S	2073869	196	25	Accept	1
J548456	6446232848	2074485	146	0	0	S	2073885	212	25	Accept	1
J548457	6446229311	2074485	430	0	0	S	2073885	212	25	Accept	1
