J320050	6370942323	1296639	828	131	1049	M	1296039	0	16	Accept	919
J320051	6370941851	1296641	2577	0	0	S	1296041	2	16	Accept	1
J320052	6370941527	1296644	22	0	0	S	1296044	5	16	Small	1
J320053	6370943481	1296644	733	2	14	M	1296044	5	16	Accept	13
J320054	6370944326	1296644	21	0	0	S	1296044	5	16	Small	1
J320055	6370949802	1296653	197	37	49	M	1296053	14	16	Accept	13
J320056	6370942015	1296654	1056	0	0	S	1296054	15	16	Accept	1
J320057	6370943628	1296657	735	0	0	S	1296057	18	16	Accept	1
J320058	6370941798	1296658	24	0	0	S	1296058	19	16	Small	1
J320059	6370949710	1296660	192	0	0	S	1296060	21	16	Accept	1
J320060	6370944184	1296662	79	0	0	S	1296062	23	16	Small	1
J320061	6370950220	1296669	207	0	0	S	1296069	30	16	Accept	1
J320062	6370944144	1296669	55	0	0	S	1296069	30	16	Small	1
J320063	6370950853	1296670	16	0	0	S	1296070	31	16	Small	1
J320064	6370943374	1296671	704	0	0	S	1296071	32	16	Accept	1
J320065	6370950692	1296672	420	0	0	S	1296072	33	16	Accept	1
J320066	6370950390	1296672	134	0	0	S	1296072	33	16	Accept	1
J320067	6370950851	1296673	239	0	0	S	1296073	34	16	Accept	1
J320068	6370950688	1296677	113	0	0	S	1296077	38	16	Accept	1
J320069	6370941529	1296681	21	0	0	S	1296081	42	16	Small	1
J320070	6370950818	1296683	67	0	0	S	1296083	44	16	Small	1
J320071	6370950690	1296686	68	0	0	S	1296086	47	16	Small	1
J320072	6370951017	1296693	49	0	0	S	1296093	54	16	Small	1
J320073	6370951070	1296693	63	0	0	S	1296093	54	16	Small	1
J320074	6370952475	1296695	86307	0	0	S	1296095	56	16	Accept	1
J320075	6370951599	1296705	305	9	14	M	1296105	66	16	Accept	6
J320076	6370951460	1296707	304	0	0	S	1296107	68	16	Accept	1
J320077	6370951817	1296710	324	0	0	S	1296110	71	16	Accept	1
J320078	6370952435	1296711	86227	0	0	S	1296111	72	16	Accept	1
J320079	6370953068	1296714	80	2	4	M	1296114	75	16	Small	3
J320080	6370952473	1296714	86281	0	0	S	1296114	75	16	Accept	1
J320081	6370952511	1296715	86256	0	0	S	1296115	76	16	Accept	1
J320082	6370952978	1296717	80	4	4	M	1296117	78	16	Small	5
J320083	6370952250	1296717	154	0	0	S	1296117	78	16	Accept	1
J320084	6370952943	1296719	74	0	0	S	1296119	80	16	Small	1
J320085	6370952688	1296724	414	0	0	S	1296124	85	16	Accept	1
J320086	6370952090	1296724	126	10	14	M	1296124	85	16	Accept	5
J320087	6370953149	1296725	93	0	0	S	1296125	86	16	Accept	1
J320088	6370953008	1296727	414	12	14	M	1296127	88	16	Accept	3
J320089	6370951925	1296728	119	0	0	S	1296128	89	16	Accept	1
J320090	6370953151	1296730	282	2	14	M	1296130	91	16	Accept	13
J320091	6370953322	1296735	294	0	0	S	1296135	96	16	Accept	1
J320092	6370953226	1296736	429	0	0	S	1296136	97	16	Accept	1
J320093	6370954270	1296738	15	0	0	S	1296138	99	16	Small	1
J320094	6370952941	1296739	275	0	0	S	1296139	100	16	Accept	1
