J112035	6295531513	432617	54	0	0	S	432017	0	6	Small	1
J112036	6295531517	432618	16	0	0	S	432018	1	6	Small	1
J112037	6295531652	432623	259	0	0	S	432023	6	6	Accept	1
J112038	6295531687	432624	1812	0	0	S	432024	7	6	Accept	1
J112039	6295531557	432624	21	0	0	S	432024	7	6	Small	1
J112040	6295531750	432627	519	0	0	S	432027	10	6	Accept	1
J112041	6295531681	432628	572	0	0	S	432028	11	6	Accept	1
J112042	6295531515	432629	28	0	0	S	432029	12	6	Small	1
J112043	6295531478	432631	269	0	0	S	432031	14	6	Accept	1
J112044	6295532333	432642	1	0	0	S	432042	25	6	Small	1
J112045	6295531623	432646	27	0	0	S	432046	29	6	Small	1
J112046	6295531553	432647	14	0	0	S	432047	30	6	Small	1
J112047	6295531713	432649	21	0	0	S	432049	32	6	Small	1
J112048	6295532004	432650	437	0	0	S	432050	33	6	Accept	1
J112049	6295531819	432650	175	0	0	S	432050	33	6	Accept	1
J112050	6295532626	432652	15	0	0	S	432052	35	6	Small	1
J112051	6295535435	432673	17	0	0	S	432073	56	6	Small	1
J112052	6295531555	432673	17	0	0	S	432073	56	6	Small	1
J112053	6295535268	432679	196	0	0	S	432079	62	6	Accept	1
J112054	6295535136	432679	476	0	0	S	432079	62	6	Accept	1
J112055	6295534930	432680	202	0	0	S	432080	63	6	Accept	1
J112056	6295535203	432682	160	0	0	S	432082	65	6	Accept	1
J112057	6295534932	432686	95	0	0	S	432086	69	6	Accept	1
J112058	6295536512	432698	258657	0	0	S	432098	81	6	Large	1
J112059	6295536440	432699	258745	0	0	S	432099	82	6	Large	1
J112060	6295536408	432705	258795	0	0	S	432105	88	6	Large	1
J112061	6295536481	432719	258149	0	0	S	432119	102	6	Large	1
J112062	6295536951	432741	7359	11	39	M	432141	124	6	Accept	29
J112063	6295537020	432749	7734	0	0	S	432149	132	6	Accept	1
J112064	6295537129	432750	30	0	0	S	432150	133	6	Small	1
J112065	6295537381	432758	7708	5	99	M	432158	141	6	Accept	95
J112066	6295539047	432786	6415	0	0	S	432186	169	6	Accept	1
J112067	6295539049	432788	16	0	0	S	432188	171	6	Small	1
J112068	6295543747	432799	258713	19	55	M	432199	182	6	Large	37
J112069	6295545202	432851	4571	146	1219	M	432251	234	6	Accept	1074
J112070	6295552602	432854	200	75	999	M	432254	237	6	Accept	925
J112071	6295545125	432858	201	0	0	S	432258	241	6	Accept	1
J112072	6295545090	432861	6321	0	0	S	432261	244	6	Accept	1
J112073	6295545127	432863	294	0	0	S	432263	246	6	Accept	1
J112074	6295557500	432868	6334	0	0	S	432268	251	6	Accept	1
J112075	6295557594	432877	23	0	0	S	432277	260	6	Small	1
J112076	6295557638	432879	723	0	0	S	432279	262	6	Accept	1
J112077	6295557849	432883	17	0	0	S	432283	266	6	Small	1
J112078	6295557847	432884	17	0	0	S	432284	267	6	Small	1
J112079	6295557676	432886	410	0	0	S	432286	269	6	Accept	1
J112080	6295558134	432892	15	0	0	S	432292	275	6	Small	1
J112081	6295557965	432895	200	19	49	M	432295	278	6	Accept	31
J112082	6295536510	432900	1500	0	0	S	432300	283	6	Accept	1
J112083	6295557851	432902	222	0	0	S	432302	285	6	Accept	1
J112084	6295558132	432906	246	0	0	S	432306	289	6	Accept	1
J112085	6295559421	432906	16	0	0	S	432306	289	6	Small	1
J112086	6295557722	432907	192	0	0	S	432307	290	6	Accept	1
J112087	6295559402	432910	14	0	0	S	432310	293	6	Small	1
J112088	6295559178	432913	1100	0	0	S	432313	296	6	Accept	1
J112089	6295559621	432917	1354	0	0	S	432317	300	6	Accept	1
J112090	6295559330	432918	1121	0	0	S	432318	301	6	Accept	1
J112091	6295559328	432919	1318	0	0	S	432319	302	6	Accept	1
J112092	6295559512	432929	1084	2	31	M	432329	312	6	Accept	30
J112093	6295559404	432929	1310	2	15	M	432329	312	6	Accept	14
J112094	6295559756	432930	371	17	59	M	432330	313	6	Accept	43
J112095	6295559586	432932	655	0	0	S	432332	315	6	Accept	1
J112096	6295559842	432933	347	12	17	M	432333	316	6	Accept	6
J112097	6295559467	432937	16	0	0	S	432337	320	6	Small	1
J112098	6295559510	432938	32	0	0	S	432338	321	6	Small	1
J112099	6295559685	432942	338	0	1	M	432342	325	6	Accept	2
J112100	6295559588	432942	338	0	0	S	432342	325	6	Accept	1
J112101	6295561181	432945	1069	33	109	M	432345	328	6	Accept	77
J112102	6295560061	432945	1048	24	109	M	432345	328	6	Accept	86
J112103	6295560285	432946	1087	45	109	M	432346	329	6	Accept	65
J112104	6295559722	432949	1059	0	0	S	432349	332	6	Accept	1
J112105	6295559977	432954	1461	0	0	S	432354	337	6	Accept	1
J112106	6295561570	432964	1468	16	109	M	432364	347	6	Accept	94
J112107	6295564021	432964	983	23	189	M	432364	347	6	Accept	167
J112108	6295564346	432964	991	23	189	M	432364	347	6	Accept	167
J112109	6295281910	432967	750	0	0	S	432367	350	6	Accept	1
J112110	6295559469	432970	25	0	0	S	432370	353	6	Small	1
J112111	6295564639	432981	921	35	189	M	432381	364	6	Accept	155
J112112	6295568680	432986	214	0	0	S	432386	369	6	Accept	1
J112113	6295569922	432986	214	0	10	M	432386	369	6	Accept	11
J112114	6295568045	432990	2068	0	0	S	432390	373	6	Accept	1
J112115	6295570097	432991	89	31	43	M	432391	374	6	Small	13
J112116	6295565023	432991	1660	0	0	S	432391	374	6	Accept	1
J112117	6295564922	432996	1584	0	0	S	432396	379	6	Accept	1
J112118	6295567924	432996	1685	0	0	S	432396	379	6	Accept	1
J112119	6295570538	433001	17	0	0	S	432401	384	6	Small	1
J112120	6295570142	433002	1678	70	109	M	432402	385	6	Accept	40
J112121	6295569771	433002	1665	43	109	M	432402	385	6	Accept	67
J112122	6295568186	433003	1365	1	189	M	432403	386	6	Accept	189
J112123	6295568518	433004	1584	3	109	M	432404	387	6	Accept	107
J112124	6295570609	433005	214	0	0	S	432405	388	6	Accept	1
J112125	6295571968	433023	1562	19	189	M	432423	406	6	Accept	171
J112126	6295570642	433023	2039	13	109	M	432423	406	6	Accept	97
J112127	6295575733	433023	1576	45	189	M	432423	406	6	Accept	145
J112128	6295575417	433023	1442	73	189	M	432423	406	6	Accept	117
J112129	6295570790	433025	259	12	1049	M	432425	408	6	Accept	1038
J112130	6295571966	433036	686	0	0	S	432436	419	6	Accept	1
J112131	6295576087	433055	1751	17	189	M	432455	438	6	Accept	173
J112132	6295584097	433065	602	0	0	S	432465	448	6	Accept	1
J112133	6295570536	433067	631	0	0	S	432467	450	6	Accept	1
J112134	6294334017	433068	338	0	0	S	432468	451	6	Accept	1
J112135	6295584050	433068	2125	0	0	S	432468	451	6	Accept	1
J112136	6294334057	433069	1054	0	0	S	432469	452	6	Accept	1
J112137	6295583835	433069	17	0	0	S	432469	452	6	Small	1
J112138	6295584015	433071	2747	0	0	S	432471	454	6	Accept	1
J112139	6295585575	433077	203	38	49	M	432477	460	6	Accept	12
J112140	6295585243	433080	202	0	0	S	432480	463	6	Accept	1
J112141	6295585829	433083	229	0	0	S	432483	466	6	Accept	1
J112142	6295282106	433087	791	0	0	S	432487	470	6	Accept	1
J112143	6295587007	433106	2059	2	44	M	432506	489	6	Accept	43
J112144	6295586861	433106	522	5	39	M	432506	489	6	Accept	35
J112145	6295587196	433110	15217	0	0	S	432510	493	6	Accept	1
J112146	6295586783	433110	56	0	0	S	432510	493	6	Small	1
J112147	6295586754	433110	454	0	0	S	432510	493	6	Accept	1
J112148	6295532040	433110	2412	0	0	S	432510	493	6	Accept	1
J112149	6295586819	433113	2062	0	0	S	432513	496	6	Accept	1
J112150	6295586718	433113	529	0	0	S	432513	496	6	Accept	1
